'10/11/2013',51
'11/25/2012',29
'04/04/2010',15
'09/20/2014',135
'11/25/2011',8
'03/01/2015',51
'03/01/2016',93
'03/01/2013',33
'01/03/2013',44
'12/18/2015',72
'11/26/2011',43
'04/20/2014',27
'04/12/2010',30
'12/18/2013',33
'04/29/2010',28
'02/15/2013',46
'04/29/2013',53
'08/12/2012',9
'02/15/2014',69
'01/15/2013',33
'12/13/2014',102
'05/19/2013',34
'11/09/2013',71
'10/25/2015',96
'05/19/2015',132
'08/08/2015',97
'09/29/2010',70
'08/23/2014',119
'09/29/2015',112
'04/30/2014',61
'08/08/2013',62
'09/25/2015',109
'09/25/2013',91
'04/30/2013',57
'02/17/2014',49
'02/17/2011',38
'08/25/2010',35
'11/07/2014',68
'08/25/2013',18
'11/07/2013',104
'12/14/2013',50
'12/14/2014',69
'11/06/2015',240
'11/06/2013',124
'09/22/2010',55
'09/12/2011',39
'08/15/2013',98
'08/15/2010',10
'11/24/2011',18
'09/22/2013',22
'12/31/2014',30
'06/06/2013',61
'06/06/2014',79
'12/31/2012',9
'05/18/2011',33
'12/16/2013',38
'12/16/2010',23
'07/29/2013',29
'07/29/2010',24
'07/29/2015',86
'03/24/2011',23
'11/23/2010',50
'11/23/2013',99
'11/29/2013',19
'05/10/2010',50
'05/10/2015',60
'08/21/2011',13
'08/26/2010',31
'08/26/2015',108
'02/28/2011',20
'07/13/2014',48
'08/14/2015',82
'10/07/2015',141
'07/22/2015',67
'10/07/2012',26
'09/05/2011',22
'09/21/2010',69
'01/30/2011',9
'02/28/2012',38
'04/03/2014',111
'01/30/2016',143
'07/10/2012',18
'11/24/2012',33
'07/10/2014',85
'04/05/2014',88
'04/05/2013',54
'03/28/2013',56
'08/04/2013',15
'08/04/2014',48
'04/06/2012',19
'04/06/2014',44
'01/10/2015',102
'01/10/2016',59
'01/10/2013',39
'07/25/2013',59
'07/25/2010',12
'05/16/2013',73
'05/16/2010',19
'05/16/2015',144
'06/05/2011',14
'05/06/2015',124
'06/05/2014',59
'05/06/2010',58
'09/24/2014',125
'09/24/2013',97
'08/11/2013',22
'03/30/2010',11
'08/11/2010',27
'03/30/2015',129
'08/11/2015',58
'02/25/2016',122
'10/14/2013',55
'02/25/2015',84
'02/25/2010',18
'09/06/2012',42
'05/13/2011',28
'10/04/2010',32
'09/06/2011',15
'05/13/2014',152
'10/27/2010',39
'09/06/2014',100
'09/27/2014',164
'10/14/2010',33
'02/26/2012',19
'01/18/2010',30
'02/26/2014',69
'07/15/2010',31
'07/15/2013',25
'12/29/2011',23
'08/05/2013',50
'02/09/2012',31
'12/29/2012',34
'01/13/2011',12
'08/05/2015',90
'05/24/2010',38
'12/02/2015',122
'01/04/2011',23
'12/02/2010',38
'09/10/2014',122
'09/10/2011',45
'09/10/2012',52
'07/05/2014',40
'07/05/2011',19
'08/10/2011',27
'07/05/2012',17
'12/01/2011',55
'02/07/2012',44
'02/07/2011',14
'01/14/2010',23
'01/14/2015',63
'01/14/2016',86
'02/06/2010',8
'10/02/2015',81
'01/09/2015',42
'05/21/2010',19
'06/17/2012',22
'10/29/2014',126
'10/29/2011',21
'09/27/2012',68
'08/28/2013',57
'01/31/2016',59
'08/28/2010',40
'01/31/2011',25
'08/28/2015',102
'01/16/2014',81
'12/18/2011',5
'01/16/2011',15
'12/24/2014',28
'05/22/2011',35
'03/05/2011',45
'02/23/2012',54
'02/23/2015',74
'12/25/2015',30
'12/25/2013',8
'07/06/2014',39
'08/02/2010',30
'07/06/2012',24
'11/01/2011',49
'06/29/2012',24
'06/29/2011',18
'04/24/2013',52
'04/24/2010',42
'10/10/2013',106
'08/02/2015',36
'04/24/2015',91
'10/10/2010',18
'03/07/2016',105
'03/07/2013',33
'01/23/2015',94
'03/07/2010',16
'02/14/2012',32
'02/14/2011',20
'02/14/2014',19
'06/08/2013',61
'06/08/2010',56
'02/10/2014',39
'06/08/2015',98
'04/21/2015',89
'12/04/2010',33
'07/01/2013',23
'12/04/2013',80
'07/01/2014',91
'10/31/2010',11
'04/07/2014',87
'09/02/2012',22
'09/02/2011',43
'06/25/2010',15
'04/17/2015',103
'03/01/2014',114
'01/29/2015',98
'06/03/2015',110
'06/03/2010',37
'12/15/2013',13
'07/03/2013',38
'07/03/2010',8
'09/04/2010',36
'10/06/2012',58
'09/04/2013',53
'10/06/2015',147
'06/16/2014',60
'06/17/2014',103
'04/03/2012',55
'06/20/2010',12
'03/27/2015',70
'03/04/2010',33
'03/27/2013',57
'10/11/2014',121
'06/04/2013',62
'06/04/2010',22
'04/14/2014',126
'12/06/2010',31
'04/14/2012',54
'11/10/2012',45
'10/02/2010',54
'09/22/2014',96
'10/02/2013',125
'01/29/2010',17
'11/26/2010',6
'11/10/2011',44
'03/25/2012',28
'10/05/2011',57
'09/07/2010',32
'05/12/2015',131
'10/05/2012',43
'09/07/2015',46
'05/12/2012',43
'06/16/2012',62
'01/02/2012',17
'10/09/2010',39
'01/02/2011',3
'12/18/2012',45
'02/09/2015',64
'12/28/2012',32
'11/02/2011',36
'11/13/2011',25
'11/02/2012',10
'01/01/2016',11
'10/15/2015',110
'12/28/2011',29
'10/15/2010',15
'10/15/2013',97
'09/28/2015',140
'05/29/2015',100
'05/29/2013',47
'04/25/2011',34
'06/01/2011',31
'07/21/2012',59
'03/29/2013',37
'03/29/2010',16
'11/18/2014',79
'12/13/2015',87
'11/18/2013',54
'06/24/2011',28
'06/24/2012',19
'10/16/2014',115
'06/15/2015',69
'07/08/2013',17
'01/24/2015',73
'01/24/2010',15
'07/08/2015',102
'01/25/2014',46
'01/25/2011',35
'01/01/2011',1
'01/25/2012',58
'08/06/2013',52
'04/19/2010',27
'08/06/2010',19
'02/01/2012',38
'02/01/2015',33
'07/18/2011',18
'03/10/2012',47
'11/09/2014',90
'04/19/2013',79
'09/08/2014',95
'10/21/2010',26
'11/04/2012',5
'06/27/2012',55
'04/27/2015',95
'06/27/2015',136
'11/04/2014',97
'04/26/2015',67
'12/13/2013',40
'11/15/2013',71
'04/26/2013',63
'06/19/2011',16
'11/16/2011',89
'06/19/2012',64
'01/04/2014',16
'08/01/2012',37
'05/25/2013',36
'05/25/2014',73
'01/07/2014',53
'06/21/2015',35
'06/21/2010',24
'12/22/2012',38
'08/01/2011',29
'12/22/2015',84
'08/07/2012',51
'08/07/2015',45
'06/22/2011',31
'07/31/2015',65
'10/18/2012',50
'07/31/2010',24
'01/15/2010',13
'11/24/2010',31
'03/06/2012',58
'03/06/2015',42
'01/21/2013',50
'08/20/2011',34
'04/30/2015',122
'04/30/2010',34
'01/21/2014',40
'02/18/2016',126
'10/22/2012',61
'09/09/2011',26
'10/22/2011',47
'10/22/2014',94
'04/28/2013',36
'04/28/2010',29
'05/23/2013',51
'10/28/2013',39
'05/23/2010',28
'02/18/2010',19
'05/23/2015',126
'03/02/2016',139
'05/15/2015',118
'03/02/2011',34
'05/15/2010',28
'11/27/2014',54
'01/06/2012',26
'11/27/2012',56
'08/02/2013',41
'05/02/2013',63
'03/05/2012',45
'09/11/2012',47
'07/20/2012',37
'05/02/2015',132
'03/09/2015',77
'12/09/2011',24
'02/10/2013',2
'03/09/2013',54
'09/30/2013',66
'05/26/2011',69
'09/15/2010',49
'09/30/2010',28
'05/26/2014',61
'09/30/2015',102
'02/13/2013',60
'02/02/2010',23
'02/13/2010',23
'02/02/2015',31
'02/13/2015',46
'02/02/2016',106
'11/20/2011',36
'11/20/2012',37
'03/15/2011',31
'12/28/2014',29
'07/23/2014',68
'12/21/2013',79
'05/07/2015',122
'07/19/2015',42
'07/21/2014',90
'07/19/2010',18
'05/07/2013',89
'07/19/2013',15
'12/11/2015',60
'12/11/2010',35
'11/05/2014',149
'02/18/2015',82
'01/06/2011',26
'11/05/2012',9
'07/12/2014',105
'07/12/2011',27
'08/03/2011',36
'07/12/2012',23
'05/04/2014',95
'12/12/2012',56
'06/10/2010',32
'07/23/2011',8
'12/21/2014',54
'05/04/2012',38
'07/23/2012',27
'11/08/2015',93
'05/28/2013',32
'11/03/2010',64
'11/08/2012',15
'07/28/2015',64
'07/28/2010',38
'07/28/2013',18
'04/02/2015',88
'04/02/2012',28
'07/09/2011',28
'11/17/2013',59
'08/30/2010',18
'07/09/2012',25
'12/19/2012',50
'03/21/2012',71
'12/19/2011',22
'02/04/2011',26
'01/10/2014',40
'02/04/2016',114
'04/23/2013',62
'11/17/2010',30
'04/23/2015',111
'02/16/2011',40
'04/11/2014',88
'02/16/2014',18
'01/13/2016',65
'04/11/2011',32
'01/22/2010',31
'10/26/2014',92
'01/22/2013',30
'10/26/2013',110
'01/22/2016',107
'09/23/2013',54
'07/30/2013',51
'09/23/2010',44
'08/22/2015',124
'03/18/2014',98
'08/22/2013',50
'02/24/2015',54
'02/24/2016',81
'02/24/2013',21
'10/20/2010',31
'04/18/2013',77
'01/19/2013',62
'07/16/2010',18
'12/17/2012',38
'07/16/2015',101
'12/17/2015',103
'03/08/2015',34
'03/08/2010',13
'12/08/2015',133
'12/08/2010',26
'09/11/2011',24
'04/12/2012',39
'04/12/2011',31
'04/12/2014',132
'03/22/2013',35
'03/22/2015',50
'12/12/2014',102
'07/14/2014',55
'12/03/2011',39
'07/14/2011',40
'12/03/2012',36
'10/19/2011',50
'09/17/2012',45
'10/19/2014',59
'09/17/2015',134
'06/30/2014',78
'11/22/2010',37
'06/30/2012',29
'10/24/2014',85
'08/09/2015',39
'10/24/2012',73
'02/27/2015',51
'02/27/2010',9
'02/27/2013',38
'10/23/2010',43
'10/23/2015',107
'12/24/2013',23
'01/09/2013',67
'10/13/2013',29
'01/09/2010',18
'04/17/2013',74
'10/13/2015',136
'03/21/2015',94
'06/18/2013',66
'06/18/2015',122
'11/15/2014',150
'02/20/2011',13
'01/28/2013',59
'02/20/2012',44
'01/28/2016',55
'04/07/2012',33
'01/28/2015',52
'09/13/2015',67
'12/23/2015',80
'09/13/2010',25
'12/23/2012',25
'09/13/2013',51
'09/14/2011',52
'05/27/2015',126
'09/14/2012',44
'05/27/2012',10
'01/11/2016',100
'05/03/2011',54
'01/11/2015',40
'10/16/2011',29
'09/18/2010',62
'01/11/2010',18
'10/16/2012',66
'02/05/2015',55
'02/05/2010',26
'11/22/2013',59
'02/05/2013',41
'02/22/2015',35
'05/03/2012',55
'02/22/2012',43
'05/01/2014',94
'07/26/2012',42
'01/12/2011',15
'07/26/2011',34
'08/18/2011',31
'07/26/2014',100
'12/07/2010',22
'02/08/2014',68
'12/07/2015',112
'09/26/2011',35
'02/08/2011',16
'02/03/2012',48
'02/03/2011',15
'02/03/2014',27
'09/01/2013',20
'10/03/2011',34
'09/01/2010',23
'09/01/2015',109
'06/11/2011',46
'01/19/2014',31
'06/11/2012',56
'12/26/2011',5
'04/13/2010',36
'12/05/2014',71
'04/13/2015',113
'12/05/2011',58
'06/02/2015',105
'10/21/2013',99
'10/28/2010',34
'06/02/2013',19
'11/30/2012',37
'11/30/2015',83
'01/30/2015',58
'12/20/2012',54
'12/20/2011',60
'12/20/2014',93
'06/09/2014',71
'03/26/2015',80
'01/24/2016',9
'06/09/2012',53
'03/28/2011',37
'08/31/2011',49
'11/01/2014',143
'08/31/2012',49
'03/26/2010',14
'07/04/2012',15
'07/04/2011',7
'04/22/2011',18
'03/28/2014',99
'03/25/2014',127
'04/22/2012',29
'11/21/2012',33
'01/27/2012',31
'10/12/2013',77
'11/21/2011',43
'10/12/2014',46
'11/21/2014',56
'01/27/2014',44
'07/07/2013',11
'03/20/2011',26
'07/07/2010',23
'03/20/2014',108
'07/07/2015',76
'05/10/2014',126
'01/17/2010',7
'08/29/2015',131
'01/17/2013',42
'08/29/2010',19
'01/17/2016',65
'08/29/2013',51
'04/16/2012',74
'04/16/2011',40
'01/08/2016',68
'01/08/2011',17
'08/17/2010',21
'08/17/2015',66
'04/15/2011',41
'07/11/2011',19
'10/11/2011',71
'11/11/2011',45
'01/03/2012',19
'02/29/2012',26
'03/19/2012',56
'03/19/2015',71
'01/12/2016',61
'05/05/2011',35
'06/12/2010',54
'11/16/2014',94
'06/12/2013',62
'03/24/2012',59
'04/10/2010',47
'10/17/2014',129
'09/19/2015',187
'10/17/2013',137
'09/19/2010',22
'05/28/2014',127
'03/23/2013',53
'03/23/2014',71
'03/13/2010',7
'04/10/2013',61
'11/28/2011',40
'06/28/2014',110
'04/09/2010',17
'11/28/2012',48
'06/28/2011',33
'10/14/2015',157
'06/28/2012',37
'01/29/2016',78
'11/19/2010',29
'07/02/2011',30
'07/13/2015',66
'07/02/2014',53
'04/21/2012',65
'05/20/2015',115
'01/23/2012',20
'05/20/2010',33
'08/13/2015',89
'08/16/2010',15
'11/12/2011',36
'08/13/2013',52
'05/11/2012',36
'05/11/2011',58
'05/11/2014',44
'07/30/2015',66
'03/16/2010',33
'10/01/2015',100
'09/28/2013',103
'08/24/2015',49
'09/03/2011',41
'08/24/2012',53
'10/01/2013',88
'09/03/2012',18
'07/17/2010',19
'07/22/2012',13
'01/07/2013',35
'12/15/2015',119
'03/18/2011',25
'07/22/2011',6
'03/03/2013',26
'01/30/2013',61
'03/03/2010',14
'03/03/2015',61
'05/14/2010',31
'06/26/2015',82
'11/14/2011',42
'06/26/2012',44
'01/26/2014',35
'07/27/2010',22
'07/27/2015',98
'01/26/2012',34
'04/03/2015',101
'01/05/2016',78
'01/05/2013',70
'12/27/2015',28
'01/05/2010',25
'05/17/2014',146
'06/07/2013',31
'05/17/2012',55
'06/07/2015',82
'04/18/2010',22
'03/10/2015',86
'01/20/2013',27
'01/20/2016',110
'01/20/2015',83
'09/16/2014',151
'10/20/2013',32
'05/09/2011',46
'08/27/2013',58
'10/18/2015',107
'08/27/2015',102
'03/12/2011',18
'02/21/2013',53
'03/12/2012',47
'02/21/2016',85
'02/21/2015',100
'09/16/2011',43
'05/30/2014',92
'05/30/2011',17
'03/11/2012',20
'05/08/2011',12
'05/08/2014',119
'06/14/2015',76
'06/14/2010',38
'03/11/2015',102
'09/03/2014',91
'12/30/2011',18
'12/27/2013',44
'02/11/2010',16
'07/20/2014',50
'08/19/2012',18
'08/19/2014',95
'07/24/2011',3
'07/24/2014',70
'03/17/2015',104
'03/17/2010',39
'05/31/2011',30
'04/01/2010',22
'05/31/2014',142
'03/31/2012',57
'03/14/2012',51
'03/31/2011',34
'11/09/2011',64
'04/27/2010',31
'02/28/2016',71
'12/10/2015',111
'12/10/2013',62
'02/19/2015',42
'02/19/2016',66
'06/13/2013',42
'02/19/2013',50
'06/13/2010',23
'06/23/2014',112
'06/23/2012',45
'02/12/2014',54
'02/12/2012',15
'11/11/2014',119
'04/08/2011',29
'10/30/2010',32
'04/08/2012',11
'10/30/2015',115
'05/01/2011',25
'04/04/2015',111
'09/20/2013',75
'11/25/2014',108
'11/25/2013',31
'04/04/2013',69
'09/20/2015',78
'01/03/2011',20
'12/08/2013',34
'03/01/2011',37
'03/01/2012',47
'11/26/2013',46
'12/18/2014',68
'11/11/2012',30
'04/20/2013',68
'11/26/2015',51
'04/20/2010',48
'02/15/2011',39
'04/29/2011',38
'08/12/2014',55
'02/15/2012',51
'04/29/2014',103
'08/12/2013',28
'09/08/2012',35
'10/25/2012',73
'05/19/2010',40
'12/13/2010',18
'10/25/2014',150
'08/08/2014',63
'09/29/2013',43
'08/23/2015',44
'08/08/2011',21
'09/29/2014',71
'08/23/2010',16
'08/08/2012',47
'09/25/2014',68
'10/08/2015',177
'09/25/2011',38
'09/25/2012',50
'02/17/2016',125
'02/17/2013',20
'10/08/2010',29
'02/17/2010',33
'08/25/2011',18
'11/07/2015',289
'08/25/2014',72
'11/07/2010',15
'12/14/2011',54
'12/14/2012',41
'11/14/2014',104
'11/06/2014',85
'11/06/2011',12
'11/06/2012',8
'09/12/2013',41
'08/15/2015',104
'09/12/2010',20
'08/15/2012',37
'09/12/2015',142
'12/03/2014',94
'01/03/2014',13
'03/24/2014',99
'06/06/2011',32
'12/31/2015',37
'06/06/2012',61
'12/31/2010',11
'12/31/2013',25
'12/16/2015',119
'12/16/2012',36
'05/18/2010',32
'07/29/2012',24
'05/09/2014',104
'07/29/2014',90
'11/23/2011',23
'11/23/2014',87
'08/21/2014',76
'05/18/2015',103
'05/10/2013',26
'11/29/2010',28
'08/21/2012',95
'08/26/2013',40
'08/26/2014',82
'08/14/2010',21
'08/14/2013',85
'07/13/2010',20
'02/28/2010',11
'10/07/2014',137
'09/05/2013',51
'10/07/2011',47
'09/05/2010',19
'11/14/2012',42
'09/21/2013',73
'01/30/2010',32
'09/21/2014',76
'01/06/2014',35
'02/28/2015',71
'07/10/2011',14
'03/31/2014',73
'06/15/2013',87
'03/14/2014',55
'04/05/2015',27
'04/05/2010',17
'08/04/2011',48
'08/04/2012',31
'04/06/2011',46
'09/22/2011',60
'01/10/2011',16
'01/10/2012',38
'07/25/2015',104
'07/25/2012',42
'05/16/2012',57
'08/09/2010',13
'05/16/2014',88
'06/05/2012',53
'05/06/2012',22
'06/05/2015',93
'05/06/2011',25
